#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
02a59625o0360o,170.420820357143,20.1747992857143,>19.59,0.0,3.0,o,22.125,59625.41328275,2268.21,4594.94,148.0,180.0,-25.1,24.6,185.5,-521.9,1388.3,0.92,2.19,1.91,1.0,3.0,-0.4537,-27.25900183330709,26.715993828659535,18.59,30.0
01a59631o0447o,170.420820357143,20.1747992857143,>19.97,0.0,3.0,o,22.211,59631.42839065,3314.41,3651.47,144.0,179.9,-2.7,10.7,176.4,-1593.5,848.2,1.11,2.82,2.61,1.0,3.0,-0.4827,-4.895669878769478,19.401358408456822,19.08,30.0
01a59631o0452o,170.420820357143,20.1747992857143,>19.522566630072955,0.0,1.15,o,22.215,59631.43074225,3294.08,3612.47,231.0,182.5,12.0,10.4,181.9,-652.4,752.7,1.23,2.83,2.59,1.0,3.0,-0.4827,21.588685066528857,18.71019372432501,19.11,30.0
01a59631o0459o,170.420820357143,20.1747992857143,>20.05,0.0,3.0,o,22.216,59631.43393255,3354.32,3688.44,195.0,180.0,3.2,10.1,176.8,-765.5,720.3,1.21,2.81,2.58,1.0,3.0,-0.4827,5.688984486404163,17.95585728521314,19.12,30.0
01a59631o0504o,170.420820357143,20.1747992857143,>20.15,0.0,3.0,o,22.219,59631.45571695,3374.64,3570.04,191.0,182.3,-14.8,9.3,183.9,1317.0,611.0,1.61,2.79,2.59,1.0,3.0,-0.4847,-26.201395822385294,16.46439061812049,19.12,30.0
01a59632o0601o,170.420820357143,20.1747992857143,>20.14,0.0,3.0,o,22.216,59632.48198645,5875.98,455.25,196.0,180.1,-7.2,8.9,181.7,310.8,686.7,0.88,2.83,2.68,1.0,3.0,-0.4757,-13.30492624052831,16.446367158430828,19.24,30.0
01a59632o0621o,170.420820357143,20.1747992857143,>20.11,0.0,3.0,o,22.217,59632.49115115,5898.21,493.99,192.0,180.5,7.0,8.8,179.0,-95.3,661.6,1.1,2.9,2.72,1.0,3.0,-0.4677,13.34208451125861,16.772906242725107,19.2,30.0
01a59632o0627o,170.420820357143,20.1747992857143,>20.07,0.0,3.0,o,22.218,59632.49395825,5839.87,417.38,173.0,179.8,1.8,8.4,180.9,497.8,665.7,1.11,3.01,2.85,1.0,3.0,-0.4577,3.6935382932482,17.236512035158267,19.12,30.0
02a59632o0628o,170.420820357143,20.1747992857143,>20.08,0.0,3.0,o,22.134,59632.52260575,6460.23,10019.3,196.0,181.4,-14.6,12.2,181.6,-224.2,653.1,1.06,2.46,2.21,1.0,3.0,-0.4257,-19.917690603015707,16.643549681972026,19.3,30.0
01a59632o0689o,170.420820357143,20.1747992857143,>20.1,0.0,3.0,o,22.207,59632.52334165,5831.75,535.84,156.0,179.6,-3.5,8.4,179.4,337.0,727.5,1.31,2.97,2.8,1.0,3.0,-0.4647,-7.0785005523910405,16.9884013257385,19.17,30.0
02a59632o0635o,170.420820357143,20.1747992857143,>20.17,0.0,3.0,o,22.134,59632.52585555,6441.5,9979.92,168.0,181.7,-21.2,11.7,181.3,-178.5,578.4,1.04,2.41,2.16,1.0,3.0,-0.4297,-27.794918179529347,15.33964824058931,19.31,30.0
02a59632o0649o,170.420820357143,20.1747992857143,>19.651977568146123,0.0,1.32,o,22.133,59632.53227975,6499.04,10059.4,205.0,182.3,14.3,10.8,182.6,1219.8,684.9,1.06,2.58,2.37,1.0,3.0,-0.4277,22.002034164834264,16.616920907706994,19.18,30.0
02a59632o0670o,170.420820357143,20.1747992857143,>20.15,0.0,3.0,o,22.132,59632.54214035,6517.98,9942.47,185.0,181.9,9.6,11.8,183.2,787.6,738.1,1.07,2.41,2.18,1.0,3.0,-0.4287,12.714623791006609,15.62839174311229,19.28,30.0
02a59633o0501o,170.420820357143,20.1747992857143,>20.36,0.0,3.0,o,22.131,59633.44354675,4115.4,546.56,182.0,181.8,-12.8,11.2,180.7,171.2,551.9,1.38,2.26,2.01,1.0,3.0,-0.4377,-14.793577509171033,12.944380320524655,19.48,30.0
02a59633o0505o,170.420820357143,20.1747992857143,>20.28,0.0,3.0,o,22.13,59633.44537515,4135.08,587.1,211.0,180.8,11.4,12.4,178.5,-265.0,870.6,1.06,2.24,1.98,1.0,3.0,-0.4407,12.911503140523333,14.044091135306079,19.5,30.0
02a59633o0558o,170.420820357143,20.1747992857143,>20.24,0.0,3.0,o,22.132,59633.47027425,4085.89,507.66,160.0,179.8,-33.0,12.2,179.5,221.9,728.7,1.0,2.3,2.03,1.0,3.0,-0.4357,-39.0927803266763,14.452482423801541,19.42,30.0
02a59633o0587o,170.420820357143,20.1747992857143,>20.25,0.0,3.0,o,22.132,59633.48377775,4069.83,626.01,190.0,180.9,9.2,11.9,183.8,1352.9,612.9,1.08,2.32,2.05,1.0,3.0,-0.4327,11.071039966435734,14.320149521802746,19.41,30.0
01a59634o0592o,170.420820357143,20.1747992857143,>20.25,0.0,3.0,o,22.215,59634.47972925,5876.08,453.81,186.0,180.1,5.5,7.8,177.9,-403.3,567.7,1.15,2.87,2.73,1.0,3.0,-0.4577,10.336320772481576,14.658782186428414,19.36,30.0
01a59634o0599o,170.420820357143,20.1747992857143,>19.740526601326202,0.0,1.4,o,22.213,59634.48345645,5896.11,492.42,200.0,181.4,10.9,7.8,179.5,-745.0,549.3,1.12,2.95,2.79,1.0,3.0,-0.4497,21.39988613112312,15.313679983739481,19.33,30.0
01a59634o0675o,170.420820357143,20.1747992857143,>20.11,0.0,3.0,o,22.21,59634.51872465,5848.85,417.16,165.0,179.4,-5.1,8.2,179.9,62.1,616.1,0.83,2.99,2.83,1.0,3.0,-0.4547,-10.37018598204033,16.67363236328053,19.3,30.0
01a59634o0691o,170.420820357143,20.1747992857143,>20.1,0.0,3.0,o,22.212,59634.52601945,5833.24,535.62,210.0,180.1,-2.1,8.2,178.8,12.6,657.9,1.08,3.01,2.83,1.0,3.0,-0.4477,-4.263153508887978,16.646599415657818,19.3,30.0
01a59635o0440o,170.420820357143,20.1747992857143,>19.714985280594316,0.0,1.64,o,22.148,59635.40676155,4623.19,10122.2,171.0,180.8,12.8,7.8,177.8,-332.2,509.6,1.39,2.88,2.73,1.0,3.0,-0.4607,25.74683499436908,15.689477574693658,19.36,30.0
01a59635o0444o,170.420820357143,20.1747992857143,>19.71789938593525,0.0,1.26,o,22.179,59635.40858285,4603.93,10082.8,188.0,182.1,9.7,7.7,180.1,-891.5,501.7,1.36,2.95,2.79,1.0,3.0,-0.4557,19.758624089560346,15.684680978310796,19.35,30.0
01a59635o0451o,170.420820357143,20.1747992857143,>20.01,0.0,3.0,o,21.904,59635.41187455,4664.93,10161.7,166.0,180.9,-0.1,7.3,181.6,154.4,537.2,0.96,2.93,2.68,1.0,3.0,-0.4757,-0.2550123184449816,18.615899246483657,19.15,30.0
01a59635o0526o,170.420820357143,20.1747992857143,>20.26,0.0,3.0,o,22.212,59635.44745205,4687.56,10036.2,179.0,181.0,3.8,7.3,179.8,-503.8,506.9,1.57,2.96,2.79,1.0,3.0,-0.4557,7.534219284104357,14.47363178262153,19.4,30.0
01a59636o0426o,170.420820357143,20.1747992857143,>20.21,0.0,3.0,o,22.207,59636.40309995,4625.58,10123.8,182.0,180.4,-4.1,8.5,180.9,295.1,537.1,1.06,2.79,2.65,1.0,3.0,-0.4647,-7.372124809998725,15.283673386582723,19.4,30.0
02a59636o0419c,170.420820357143,20.1747992857143,>20.62,0.0,3.0,c,22.178,59636.40458345,4191.38,2501.05,165.0,182.6,-5.4,6.8,183.5,907.0,518.2,1.33,2.59,2.38,1.0,3.0,-0.4187,-7.969466075144966,10.035623946478847,19.67,30.0
01a59636o0432o,170.420820357143,20.1747992857143,>19.800751076106433,0.0,1.24,o,22.206,59636.40583345,4606.45,10084.5,179.0,181.3,9.3,7.5,180.1,-1034.5,527.9,1.18,2.91,2.76,1.0,3.0,-0.4537,17.9988088570616,14.515168433114194,19.33,30.0
02a59636o0424c,170.420820357143,20.1747992857143,>20.58,0.0,3.0,c,22.179,59636.40687475,4209.53,2539.43,161.0,182.0,-2.4,7.1,184.4,531.8,474.9,1.38,2.59,2.38,1.0,3.0,-0.4127,-3.5192223582621773,10.411032809858943,19.66,30.0
01a59636o0442o,170.420820357143,20.1747992857143,>20.12,0.0,3.0,o,21.911,59636.41102535,4666.5,10161.2,184.0,180.9,-5.2,7.2,180.3,-333.4,565.5,1.19,2.81,2.57,1.0,3.0,-0.4857,-12.229298120040028,16.932874320055422,19.2,30.0
02a59636o0437c,170.420820357143,20.1747992857143,>20.58,0.0,3.0,c,22.181,59636.41302805,4155.19,2459.96,168.0,181.8,2.9,7.2,183.2,1080.0,374.9,1.16,2.56,2.36,1.0,3.0,-0.4157,4.171658139160418,10.357220207570698,19.65,30.0
01a59636o0455o,170.420820357143,20.1747992857143,>20.3,0.0,3.0,o,22.121,59636.41701485,4684.88,10042.0,185.0,181.7,-2.9,7.6,180.0,-432.7,565.6,1.02,2.75,2.56,1.0,3.0,-0.4777,-5.439129541135576,14.25427052159668,19.37,30.0
02a59636o0453c,170.420820357143,20.1747992857143,>20.49,0.0,3.0,c,22.183,59636.42034485,4136.68,2575.82,180.0,181.5,-1.0,7.7,182.4,202.5,450.2,1.38,2.59,2.38,1.0,3.0,-0.4167,-1.4663426492759024,11.290838399424448,19.67,30.0
02a59637o0581c,170.420820357143,20.1747992857143,>20.46,0.0,3.0,c,22.19,59637.48957565,6389.32,8062.99,163.0,181.5,-6.4,7.5,182.5,432.8,472.3,1.01,2.67,2.45,1.0,3.0,-0.4007,-9.750257042399506,11.426082471561918,19.63,30.0
02a59637o0588c,170.420820357143,20.1747992857143,>20.026140654642816,0.0,1.74,c,22.189,59637.49293705,6370.02,8026.35,210.0,181.1,12.5,7.2,183.0,1877.1,472.1,1.4,2.79,2.53,1.0,3.0,-0.3967,20.492431060787933,11.803640291013851,19.58,30.0
02a59637o0600c,170.420820357143,20.1747992857143,19.87,0.26,3.67,c,22.188,59637.49882985,6427.04,8102.36,210.0,182.3,29.4,8.0,181.0,546.7,440.3,1.09,2.54,2.33,1.0,3.0,-0.4127,41.048350817601104,11.16961927009554,19.66,30.0
02a59637o0621c,170.420820357143,20.1747992857143,>20.46,0.0,3.0,c,22.187,59637.50896275,6447.26,7990.71,187.0,181.8,0.3,7.5,181.5,622.6,458.1,1.09,2.67,2.45,1.0,3.0,-0.4037,0.4595760051514153,11.489400128785382,19.61,30.0
01a59638o0461o,170.420820357143,20.1747992857143,>20.25,0.0,3.0,o,22.062,59638.41614265,4633.02,10123.5,187.0,181.2,0.8,7.7,181.5,9.8,675.0,1.2,2.7,2.55,1.0,3.0,-0.4707,1.5394042345324073,14.816765757374421,19.27,30.0
01a59638o0465o,170.420820357143,20.1747992857143,>20.17,0.0,3.0,o,22.142,59638.41805805,4613.82,10085.9,183.0,181.9,3.7,8.5,178.3,-965.6,567.3,1.17,2.77,2.62,1.0,3.0,-0.4717,6.97816974844061,16.03093050317437,19.29,30.0
01a59638o0472o,170.420820357143,20.1747992857143,>20.21,0.0,3.0,o,22.214,59638.42161935,4673.16,10162.8,182.0,180.1,0.6,8.8,179.7,547.4,684.5,1.08,2.77,2.6,1.0,3.0,-0.4747,1.053811934540559,15.455908373261535,19.31,30.0
02a59638o0485c,170.420820357143,20.1747992857143,>20.192476687284874,0.0,1.83,c,22.184,59638.43259825,4197.64,2502.01,204.0,182.3,12.8,7.0,182.9,1014.7,435.7,1.56,2.57,2.36,1.0,3.0,-0.4167,18.450742218814543,10.090249650914204,19.66,30.0
01a59638o0497o,170.420820357143,20.1747992857143,>20.23,0.0,3.0,o,22.214,59638.43304745,4689.9,10043.2,203.0,181.4,-5.2,8.5,179.3,-958.2,559.2,1.17,2.78,2.64,1.0,3.0,-0.4747,-9.307023525848459,15.213403840329212,19.33,30.0
02a59638o0489c,170.420820357143,20.1747992857143,>20.6,0.0,3.0,c,22.183,59638.43443705,4216.31,2540.93,171.0,181.2,-12.6,7.2,182.6,69.2,443.0,1.02,2.56,2.34,1.0,3.0,-0.4167,-17.95498774835369,10.259992999059254,19.7,30.0
02a59638o0504c,170.420820357143,20.1747992857143,>20.51,0.0,3.0,c,22.186,59638.44145615,4160.46,2463.11,175.0,181.1,-9.1,7.7,182.5,163.2,555.5,1.04,2.58,2.36,1.0,3.0,-0.4157,-13.132029405366415,11.111717189156197,19.67,30.0
02a59638o0553c,170.420820357143,20.1747992857143,>20.6,0.0,3.0,c,22.188,59638.46538145,4143.74,2583.36,192.0,182.6,0.7,7.3,184.6,904.0,447.8,1.25,2.53,2.34,1.0,3.0,-0.4197,0.9839956168134435,10.261668575340195,19.72,30.0
01a59639o0476o,170.420820357143,20.1747992857143,>20.29,0.0,3.0,o,22.214,59639.48946775,5883.73,459.74,172.0,179.8,-4.0,8.0,177.3,-435.6,596.7,1.27,2.78,2.64,1.0,3.0,-0.4767,-7.172448843706263,14.344897687412526,19.44,30.0
01a59639o0488o,170.420820357143,20.1747992857143,>20.27,0.0,3.0,o,22.216,59639.49495255,5902.98,497.63,173.0,181.5,5.0,7.9,181.1,177.4,546.8,1.06,2.83,2.69,1.0,3.0,-0.4697,9.222899264175068,14.572180837396608,19.43,30.0
01a59639o0554o,170.420820357143,20.1747992857143,>20.2,0.0,3.0,o,21.85,59639.52649635,5853.67,423.24,174.0,180.7,-4.4,5.8,180.2,99.5,461.5,1.22,2.91,2.71,1.0,3.0,-0.4687,-11.767215353896255,15.511329330135968,19.18,30.0
01a59639o0582o,170.420820357143,20.1747992857143,>20.43,0.0,3.0,o,22.212,59639.53968665,5840.41,541.24,166.0,180.1,-9.6,6.9,179.5,-478.3,502.7,1.53,2.81,2.66,1.0,3.0,-0.4737,-17.515314300939576,12.589132153800321,19.44,30.0
02a59640o0360c,170.420820357143,20.1747992857143,>20.53,0.0,3.0,c,22.142,59640.38612225,4189.77,2497.35,181.0,181.3,-8.1,8.1,182.5,614.2,529.1,1.77,2.44,2.24,1.0,3.0,-0.4277,-11.047947678830278,11.047947678830278,19.67,30.0
02a59640o0387c,170.420820357143,20.1747992857143,>20.54,0.0,3.0,c,22.143,59640.40116815,4214.72,2538.38,172.0,182.0,5.5,7.3,182.5,-111.8,456.4,1.51,2.56,2.34,1.0,3.0,-0.4217,8.169157278618075,10.842699660711263,19.63,30.0
02a59640o0395c,170.420820357143,20.1747992857143,>20.5,0.0,3.0,c,22.144,59640.40536495,4157.98,2459.93,167.0,181.1,3.6,8.0,181.4,-632.4,416.6,0.95,2.49,2.28,1.0,3.0,-0.4267,5.086223500199709,11.302718889332686,19.71,30.0
02a59640o0407c,170.420820357143,20.1747992857143,>20.59,0.0,3.0,c,22.145,59640.41134165,4138.53,2575.84,184.0,180.9,-1.4,7.5,181.6,252.7,438.9,1.11,2.46,2.26,1.0,3.0,-0.4237,-1.9298800969031378,10.33864337626681,19.72,30.0
01a59640o0541o,170.420820357143,20.1747992857143,>19.871842531353263,0.0,1.08,o,22.213,59640.47109965,4207.69,4479.71,206.0,180.7,8.0,7.4,177.1,-755.7,601.8,1.02,2.82,2.68,1.0,3.0,-0.4687,14.676842529085386,13.576079339403984,19.48,30.0
01a59640o0547o,170.420820357143,20.1747992857143,>20.39,0.0,3.0,o,22.213,59640.47391855,4229.54,4518.58,202.0,181.0,-1.0,7.3,180.9,-348.8,510.4,1.25,2.79,2.64,1.0,3.0,-0.4737,-1.7962503899500004,13.112627846635002,19.52,30.0
01a59640o0579o,170.420820357143,20.1747992857143,>20.49,0.0,3.0,o,22.213,59640.48928425,4174.81,4443.16,146.0,180.6,-5.6,7.1,177.9,-1208.9,476.3,1.48,2.7,2.56,1.0,3.0,-0.4777,-9.474373504661767,12.012152121981883,19.54,30.0
01a59640o0593o,170.420820357143,20.1747992857143,>20.36,0.0,3.0,o,22.215,59640.49568985,4160.74,4559.43,162.0,180.0,-13.0,7.4,180.9,40.1,527.9,1.14,2.81,2.66,1.0,3.0,-0.4697,-23.566226861481592,13.414621444227983,19.5,30.0
02a59641o0011c,170.420820357143,20.1747992857143,>20.58,0.0,3.0,c,22.184,59641.40698885,4199.96,2505.45,176.0,181.7,-7.9,6.7,183.9,412.3,418.6,1.55,2.69,2.44,1.0,3.0,-0.4107,-12.255412763412053,10.393831077830475,19.58,30.0
02a59641o0017c,170.420820357143,20.1747992857143,>20.55,0.0,3.0,c,22.185,59641.40972965,4218.58,2544.99,174.0,181.9,-7.7,7.0,182.7,-547.7,469.1,1.21,2.67,2.42,1.0,3.0,-0.4077,-11.71591191443023,10.65082901311839,19.61,30.0
02a59641o0023c,170.420820357143,20.1747992857143,>20.58,0.0,3.0,c,22.185,59641.41253195,4159.84,2467.27,189.0,180.5,-0.3,7.3,182.4,348.4,503.9,1.48,2.57,2.33,1.0,3.0,-0.4117,-0.4245892989910674,10.331672942115974,19.67,30.0
02a59641o0034c,170.420820357143,20.1747992857143,>20.55,0.0,3.0,c,22.186,59641.41782205,4140.36,2583.97,182.0,181.4,-6.3,7.6,182.2,279.0,498.0,1.31,2.57,2.32,1.0,3.0,-0.4137,-8.886288379836556,10.719966934406003,19.67,30.0
01a59642o0331o,170.420820357143,20.1747992857143,>20.09,0.0,3.0,o,22.188,59642.36178855,6320.63,6123.3,180.0,181.0,-3.4,9.1,181.9,479.9,663.6,1.19,2.93,2.59,1.0,3.0,-0.4797,-6.474482282552698,17.32876140330281,19.2,30.0
01a59642o0405o,170.420820357143,20.1747992857143,>20.21,0.0,3.0,o,22.194,59642.39737085,6303.79,6074.41,163.0,180.7,-15.2,8.1,179.3,-395.5,631.1,1.04,2.93,2.62,1.0,3.0,-0.4737,-28.958178773126107,15.431661056731674,19.3,30.0
01a59642o0411o,170.420820357143,20.1747992857143,>20.2,0.0,3.0,o,22.156,59642.40019255,6362.9,6151.2,182.0,181.2,2.8,7.4,180.3,-1121.8,573.6,1.31,3.0,2.73,1.0,3.0,-0.4587,5.813004757360922,15.36294114445387,19.24,30.0
01a59642o0425o,170.420820357143,20.1747992857143,>20.27,0.0,3.0,o,22.2,59642.40660515,6380.47,6037.43,208.0,181.4,-1.0,8.0,179.8,406.8,597.8,1.31,2.86,2.59,1.0,3.0,-0.4817,-1.8417239785664499,14.733791828531599,19.35,30.0
01a59643o0351o,170.420820357143,20.1747992857143,>20.27,0.0,3.0,o,22.197,59643.36823595,6320.9,6118.38,198.0,181.6,-9.3,7.3,182.1,305.9,472.7,1.13,2.94,2.75,1.0,3.0,-0.4657,-18.47233168518293,14.499787236756493,19.39,30.0
01a59643o0422o,170.420820357143,20.1747992857143,>20.46,0.0,3.0,o,22.198,59643.40173595,6303.82,6071.32,165.0,180.8,-6.0,7.1,180.2,-542.2,453.6,1.03,2.74,2.55,1.0,3.0,-0.4807,-10.43279656517745,12.345475935459982,19.51,30.0
01a59643o0433o,170.420820357143,20.1747992857143,>20.37,0.0,3.0,o,22.206,59643.40699285,6362.73,6146.27,160.0,182.2,-2.7,7.1,180.6,-916.2,522.1,1.01,2.85,2.67,1.0,3.0,-0.4687,-5.019710036028896,13.199978242890799,19.47,30.0
01a59643o0442o,170.420820357143,20.1747992857143,>20.36,0.0,3.0,o,22.206,59643.41109175,6380.53,6029.15,186.0,181.3,-4.7,7.4,179.8,210.2,453.2,1.52,2.82,2.63,1.0,3.0,-0.4747,-8.563700298957158,13.483272811124039,19.47,30.0
01a59644o0342o,170.420820357143,20.1747992857143,>20.24,0.0,3.0,o,22.203,59644.36530455,6321.95,6117.05,190.0,180.8,6.1,8.6,180.4,254.9,703.8,0.98,2.78,2.56,1.0,3.0,-0.4857,10.803720534083206,15.231474851330423,19.36,30.0
01a59644o0411o,170.420820357143,20.1747992857143,>20.23,0.0,3.0,o,22.207,59644.39780985,6305.22,6072.99,171.0,181.5,4.9,7.8,180.3,-17.7,608.5,1.31,2.92,2.7,1.0,3.0,-0.4387,9.172789787625472,14.60158374356708,19.35,30.0
01a59644o0421o,170.420820357143,20.1747992857143,>19.714524263175228,0.0,1.61,o,22.206,59644.40244415,6363.81,6146.49,196.0,180.5,12.4,7.7,178.8,-292.3,539.4,1.1,2.98,2.82,1.0,3.0,-0.4637,25.34228687561703,15.736742656633158,19.31,30.0
01a59644o0429o,170.420820357143,20.1747992857143,>20.32,0.0,3.0,o,22.21,59644.40611645,6381.14,6029.27,163.0,181.3,-14.9,7.6,180.7,-61.5,533.4,1.24,2.83,2.66,1.0,3.0,-0.4747,-27.454471368093106,14.003622979698495,19.4,30.0
02a59644o0464c,170.420820357143,20.1747992857143,>19.301381098830813,0.0,1.39,c,21.23,59644.48338525,8317.04,7989.09,177.0,179.4,9.7,7.0,179.9,1339.9,420.3,0.84,2.46,2.26,1.0,3.0,-0.4537,31.928169899666035,23.040947350274458,18.9,30.0
02a59644o0470c,170.420820357143,20.1747992857143,>19.426290139465234,0.0,1.82,c,21.231,59644.48638335,8297.85,7949.97,187.0,181.9,12.0,6.6,181.0,-167.6,376.1,0.86,2.39,2.19,1.0,3.0,-0.4557,37.22048321978772,20.471265770883246,18.95,30.0
02a59644o0481c,170.420820357143,20.1747992857143,>19.93,0.0,3.0,c,21.229,59644.49179585,8355.72,8027.88,181.0,181.1,2.2,6.3,179.9,437.7,379.6,1.08,2.4,2.19,1.0,3.0,-0.4597,6.8902786035642585,19.731252364752194,18.95,30.0
02a59644o0502c,170.420820357143,20.1747992857143,>19.85,0.0,3.0,c,21.228,59644.50197965,8374.69,7912.48,191.0,181.6,6.2,6.8,179.7,78.9,345.6,1.32,2.39,2.19,1.0,3.0,-0.4607,19.37280248135531,21.247589818260657,18.96,30.0
02a59645o0380c,170.420820357143,20.1747992857143,>18.76660530900822,0.0,2.03,c,20.538,59645.40373765,2267.14,2579.51,187.0,178.8,13.0,6.4,177.7,171.2,400.0,0.7,2.46,2.18,1.0,3.0,-0.4347,76.71736862566773,37.76855070802103,18.16,30.0
02a59645o0386c,170.420820357143,20.1747992857143,>18.69,0.0,3.0,c,19.937,59645.40675925,2286.09,2617.2,177.0,181.5,-13.1,5.7,183.4,726.9,378.9,0.95,2.51,2.21,1.0,3.0,-0.4357,-139.21820698309745,60.57586105371416,17.52,30.0
02a59645o0397c,170.420820357143,20.1747992857143,>19.009783884306767,0.0,1.76,c,20.77,59645.41249565,2230.63,2539.33,194.0,178.8,10.9,6.2,179.7,380.6,429.0,1.01,2.51,2.18,1.0,3.0,-0.4317,52.85857589827277,30.066345923788177,18.4,30.0
02a59646o0382c,170.420820357143,20.1747992857143,>20.11,0.0,3.0,c,21.431,59646.40363405,2265.88,2578.71,178.0,180.7,-2.6,6.4,180.4,442.6,465.0,1.33,2.41,2.19,1.0,3.0,-0.4347,-6.634271654475166,16.330514841785025,19.07,30.0
02a59646o0388c,170.420820357143,20.1747992857143,>20.01,0.0,3.0,c,21.325,59646.40668485,2282.98,2619.99,178.0,180.9,-10.3,6.4,182.4,136.3,451.4,1.21,2.41,2.18,1.0,3.0,-0.4407,-29.00477535528355,18.022384686778125,18.99,30.0
02a59646o0394c,170.420820357143,20.1747992857143,>20.01,0.0,3.0,c,21.343,59646.40962455,2225.36,2540.6,177.0,180.2,-3.2,6.4,180.0,485.8,400.4,1.63,2.43,2.19,1.0,3.0,-0.4387,-8.961054363462276,17.922108726924552,18.99,30.0
02a59646o0423c,170.420820357143,20.1747992857143,>20.09,0.0,3.0,c,21.444,59646.42423135,2215.26,2655.32,175.0,181.5,-4.1,6.3,182.3,-141.0,400.7,1.4,2.49,2.22,1.0,3.0,-0.4317,-10.796796692886847,16.590199796387108,19.08,30.0
01a59646o0581o,170.420820357143,20.1747992857143,>19.53,0.0,3.0,o,21.673,59646.54156945,4234.01,4481.46,152.0,181.0,7.3,7.4,178.1,-1095.0,627.1,1.04,3.22,3.03,1.0,3.0,-0.4337,27.52834519905351,27.905445818218627,18.66,30.0
01a59646o0601o,170.420820357143,20.1747992857143,>19.86,0.0,3.0,o,21.807,59646.55087115,4255.84,4520.73,179.0,179.8,-1.6,7.6,176.7,-354.2,565.3,1.28,2.92,2.7,1.0,3.0,-0.4707,-4.458875472535925,21.179658494545645,18.9,30.0
01a59646o0613o,170.420820357143,20.1747992857143,>19.49,0.0,3.0,o,21.511,59646.55644145,4197.27,4444.95,209.0,181.6,-12.9,8.1,180.1,273.2,621.7,1.29,2.94,2.71,1.0,3.0,-0.4707,-47.7161150291953,29.96128152995984,18.57,30.0
01a59646o0629o,170.420820357143,20.1747992857143,>19.76,0.0,3.0,o,21.708,59646.56421605,4181.71,4562.57,195.0,181.6,-6.3,8.3,182.4,1352.2,655.1,0.89,2.79,2.59,1.0,3.0,-0.4837,-17.84034555447473,23.503947317800044,18.87,30.0
01a59647o0270o,170.420820357143,20.1747992857143,>19.608800987702157,0.0,1.68,o,22.191,59647.35948695,6322.1,6117.44,174.0,180.3,15.6,9.3,180.2,-65.7,657.8,1.15,2.88,2.57,1.0,3.0,-0.4887,29.13459294617706,17.368699640990172,19.21,30.0
01a59647o0277o,170.420820357143,20.1747992857143,>20.15,0.0,3.0,o,22.193,59647.36268525,6302.63,6079.01,192.0,181.9,-3.1,8.9,180.9,-181.6,627.1,1.17,2.87,2.58,1.0,3.0,-0.4857,-5.76530173748189,16.551995310835103,19.22,30.0
01a59647o0283o,170.420820357143,20.1747992857143,>20.02,0.0,3.0,o,22.18,59647.36542255,6362.06,6155.21,193.0,181.7,-0.1,8.3,180.0,-271.9,612.4,1.24,3.12,2.82,1.0,3.0,-0.4547,-0.21735140285884885,18.040166437284455,19.11,30.0
01a59647o0295o,170.420820357143,20.1747992857143,>20.01,0.0,3.0,o,22.055,59647.37097215,6380.98,6036.95,174.0,181.5,-12.1,8.9,180.8,-511.7,589.0,1.34,2.87,2.58,1.0,3.0,-0.4797,-25.412402084922313,18.6917668227941,19.06,30.0
02a59648o0213o,170.420820357143,20.1747992857143,>19.70680462714553,0.0,2.21,o,22.099,59648.32861675,2252.46,2575.64,232.0,181.1,24.5,11.1,182.5,1883.2,776.9,0.86,2.49,2.22,1.0,3.0,-0.4257,35.09757826797891,15.901351786716976,19.19,30.0
02a59648o0220o,170.420820357143,20.1747992857143,>20.28,0.0,3.0,o,22.1,59648.33182855,2279.1,2615.92,172.0,181.6,-3.5,12.6,183.7,12.1,614.2,1.15,2.19,1.93,1.0,3.0,-0.4437,-3.8942893189380756,14.019441548177069,19.34,30.0
02a59648o0227o,170.420820357143,20.1747992857143,>20.22,0.0,3.0,o,22.104,59648.33505125,2220.04,2538.1,199.0,181.1,9.7,13.3,180.2,-193.3,697.3,1.24,2.2,1.93,1.0,3.0,-0.4487,10.852017098739955,14.879569836416639,19.35,30.0
02a59648o0244o,170.420820357143,20.1747992857143,>20.19,0.0,3.0,o,22.105,59648.34286535,2199.56,2654.97,202.0,180.4,8.7,13.5,179.1,29.8,744.7,1.17,2.22,1.95,1.0,3.0,-0.4467,9.896134374282079,15.356070580782536,19.35,30.0
02a59649o0312o,170.420820357143,20.1747992857143,>20.25,0.0,3.0,o,22.12,59649.38946885,2263.64,2577.59,180.0,180.4,-8.8,13.2,180.6,-805.6,649.0,1.24,2.21,1.92,1.0,3.0,-0.4497,-9.703645446471862,14.55546816970779,19.42,30.0
02a59649o0318o,170.420820357143,20.1747992857143,>20.29,0.0,3.0,o,22.121,59649.39227725,2282.15,2618.34,159.0,181.6,-32.5,12.3,186.6,998.0,632.7,1.24,2.24,1.96,1.0,3.0,-0.4497,-37.046415724569,14.020643489606115,19.44,30.0
02a59649o0326o,170.420820357143,20.1747992857143,>20.32,0.0,3.0,o,22.122,59649.39596265,2224.02,2538.06,193.0,179.8,-6.6,11.9,181.0,239.4,692.0,1.3,2.26,1.96,1.0,3.0,-0.4437,-7.541664203716447,13.597849094579654,19.43,30.0
